timestamp,x,y,pwm_prop,pwm_rudder
1.000000000000000021e-03,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
3.400000000000000244e-02,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
6.800000000000000488e-02,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
1.010000000000000064e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
1.350000000000000089e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
1.690000000000000113e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
2.030000000000000138e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
2.369999999999999885e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
2.700000000000000178e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
3.039999999999999925e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
3.380000000000000226e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
3.719999999999999973e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
4.050000000000000266e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
4.390000000000000013e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
4.729999999999999760e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
5.060000000000000053e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
5.400000000000000355e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
5.739999999999999547e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
6.079999999999999849e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
6.420000000000000151e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
6.760000000000000453e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
7.099999999999999645e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
7.429999999999999938e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
7.770000000000000240e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
8.110000000000000542e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
8.439999999999999725e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
8.780000000000000027e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
9.120000000000000329e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
9.459999999999999520e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
9.789999999999999813e-01,-1.296586627548470816e-01,-5.454355559467646275e-01,1.620000000000000000e+03,1.800000000000000000e+03
