timestamp,x,y,pwm_prop,pwm_rudder
2.400000000000000050e-02,1.601041583995704565e-01,2.350205483776947879e-01,1.620000000000000000e+03,1.750000000000000000e+03
5.800000000000000294e-02,1.601041583995704565e-01,2.350205483776947879e-01,1.620000000000000000e+03,1.750000000000000000e+03
9.199999999999999845e-02,1.554808818696050976e-01,2.398600449751898678e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.260000000000000009e-01,1.554808818696050976e-01,2.398600449751898678e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.600000000000000033e-01,1.554808818696050976e-01,2.398600449751898678e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.930000000000000049e-01,1.312444958522914762e-01,2.529122868555910841e-01,1.620000000000000000e+03,1.750000000000000000e+03
2.270000000000000073e-01,1.312444958522914762e-01,2.529122868555910841e-01,1.620000000000000000e+03,1.750000000000000000e+03
2.610000000000000098e-01,1.312444958522914762e-01,2.529122868555910841e-01,1.620000000000000000e+03,1.750000000000000000e+03
2.949999999999999845e-01,1.269526680201854829e-01,2.587395100388216740e-01,1.620000000000000000e+03,1.750000000000000000e+03
3.290000000000000147e-01,1.269526680201854829e-01,2.587395100388216740e-01,1.620000000000000000e+03,1.750000000000000000e+03
3.629999999999999893e-01,1.026563680774164322e-01,2.714387054342952132e-01,1.620000000000000000e+03,1.750000000000000000e+03
3.970000000000000195e-01,1.026563680774164322e-01,2.714387054342952132e-01,1.620000000000000000e+03,1.750000000000000000e+03
4.309999999999999942e-01,9.697503865268596035e-02,2.737940668257858867e-01,1.620000000000000000e+03,1.750000000000000000e+03
4.650000000000000244e-01,9.697503865268596035e-02,2.737940668257858867e-01,1.620000000000000000e+03,1.750000000000000000e+03
4.989999999999999991e-01,9.051775477475886011e-02,2.762432294680817746e-01,1.620000000000000000e+03,1.750000000000000000e+03
5.320000000000000284e-01,9.051775477475886011e-02,2.762432294680817746e-01,1.620000000000000000e+03,1.750000000000000000e+03
5.659999999999999476e-01,8.514623451839503643e-02,2.811893174973200682e-01,1.620000000000000000e+03,1.750000000000000000e+03
5.989999999999999769e-01,7.855063375340533283e-02,2.823674815483532829e-01,1.620000000000000000e+03,1.750000000000000000e+03
6.330000000000000071e-01,7.855063375340533283e-02,2.823674815483532829e-01,1.620000000000000000e+03,1.750000000000000000e+03
6.670000000000000373e-01,7.299327116033225982e-02,2.868159466478236719e-01,1.620000000000000000e+03,1.750000000000000000e+03
7.009999999999999565e-01,7.299327116033225982e-02,2.868159466478236719e-01,1.620000000000000000e+03,1.750000000000000000e+03
7.349999999999999867e-01,4.931967801128022549e-02,3.004625822677667313e-01,1.620000000000000000e+03,1.750000000000000000e+03
7.690000000000000169e-01,4.931967801128022549e-02,3.004625822677667313e-01,1.620000000000000000e+03,1.750000000000000000e+03
8.030000000000000471e-01,4.323736204316736692e-02,3.036785919767937547e-01,1.620000000000000000e+03,1.750000000000000000e+03
8.369999999999999662e-01,4.323736204316736692e-02,3.036785919767937547e-01,1.620000000000000000e+03,1.750000000000000000e+03
8.719999999999999973e-01,3.697803665284839919e-02,3.050903956816810036e-01,1.620000000000000000e+03,1.750000000000000000e+03
9.060000000000000275e-01,3.123903762712563689e-02,3.096649585179950259e-01,1.620000000000000000e+03,1.750000000000000000e+03
9.399999999999999467e-01,3.123903762712563689e-02,3.096649585179950259e-01,1.620000000000000000e+03,1.750000000000000000e+03
9.739999999999999769e-01,3.123903762712563689e-02,3.096649585179950259e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.010000000000000009e+00,2.519987009148918350e-02,3.099133220492905072e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.044000000000000039e+00,2.519987009148918350e-02,3.099133220492905072e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.078000000000000069e+00,4.794633299510013221e-04,3.248096050740575391e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.112000000000000099e+00,4.794633299510013221e-04,3.248096050740575391e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.145999999999999908e+00,-5.551812572560929811e-03,3.259655603647177435e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.179000000000000048e+00,-5.551812572560929811e-03,3.259655603647177435e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.213000000000000078e+00,-1.188904337603062349e-02,3.290109878113090525e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.245999999999999996e+00,-1.188904337603062349e-02,3.290109878113090525e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.280000000000000027e+00,-1.848800244721439737e-02,3.314513415939468466e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.314000000000000057e+00,-4.315088344954500638e-02,3.425708699312917660e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.346999999999999975e+00,-4.315088344954500638e-02,3.425708699312917660e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.381999999999999895e+00,-4.914518530073393177e-02,3.430638614692581023e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.415999999999999925e+00,-4.914518530073393177e-02,3.430638614692581023e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.449999999999999956e+00,-5.576322359585323546e-02,3.461120476413476754e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.483999999999999986e+00,-6.240755960600368607e-02,3.486080953429929741e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.516999999999999904e+00,-6.240755960600368607e-02,3.486080953429929741e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.552000000000000046e+00,-6.808344617771944218e-02,3.496697798368247900e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.586000000000000076e+00,-6.808344617771944218e-02,3.496697798368247900e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.620000000000000107e+00,-7.455566771359216360e-02,3.515458714434573362e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.653000000000000025e+00,-7.455566771359216360e-02,3.515458714434573362e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.687000000000000055e+00,-1.008097333429013726e-01,3.623711830558352109e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.721000000000000085e+00,-1.072958240822196041e-01,3.646016591251408090e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.754999999999999893e+00,-1.072958240822196041e-01,3.646016591251408090e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.788999999999999924e+00,-1.146759068881861160e-01,3.689006222737603036e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.822000000000000064e+00,-1.146759068881861160e-01,3.689006222737603036e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.856000000000000094e+00,-1.208971754853133962e-01,3.705947881990415693e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.889999999999999902e+00,-1.208971754853133962e-01,3.705947881990415693e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.923999999999999932e+00,-1.266020573500303004e-01,3.701087088833028838e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.957999999999999963e+00,-1.266020573500303004e-01,3.701087088833028838e-01,1.620000000000000000e+03,1.750000000000000000e+03
