timestamp,u_propeller_pwm,u_rudder_pwm,x,y,yaw
7.000000000000000146e-03,1.500000000000000000e+03,1.500000000000000000e+03,1.803449420000903469e+00,-1.147507200501760583e+00,1.802809259348907123e+00
2.400000000000000050e-02,1.500000000000000000e+03,1.500000000000000000e+03,1.803449420000903469e+00,-1.147507200501760583e+00,1.802809259348907123e+00
4.100000000000000172e-02,1.500000000000000000e+03,1.500000000000000000e+03,1.803449420000903469e+00,-1.147507200501760583e+00,1.802809259348907123e+00
5.800000000000000294e-02,1.500000000000000000e+03,1.500000000000000000e+03,1.803449420000903469e+00,-1.147507200501760583e+00,1.802809259348907123e+00
7.499999999999999722e-02,1.500000000000000000e+03,1.500000000000000000e+03,1.803449420000903469e+00,-1.147507200501760583e+00,1.802809259348907123e+00
9.299999999999999933e-02,1.500000000000000000e+03,1.500000000000000000e+03,1.803449420000903469e+00,-1.147507200501760583e+00,1.802809259348907123e+00
1.100000000000000006e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.803765123934161885e+00,-1.147521993289023712e+00,1.796467063195658076e+00
1.270000000000000018e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.803765123934161885e+00,-1.147521993289023712e+00,1.796467063195658076e+00
1.449999999999999900e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.803806442829215095e+00,-1.148282335557421874e+00,1.796467063195658076e+00
1.620000000000000051e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.803806442829215095e+00,-1.148282335557421874e+00,1.796467063195658076e+00
1.789999999999999925e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.803806442829215095e+00,-1.148282335557421874e+00,1.796467063195658076e+00
1.970000000000000084e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.803806442829215095e+00,-1.148282335557421874e+00,1.796467063195658076e+00
2.139999999999999958e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.803806442829215095e+00,-1.148282335557421874e+00,1.796467063195658076e+00
2.310000000000000109e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.802735004427995280e+00,-1.145956127218488607e+00,1.796628052068118375e+00
2.479999999999999982e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.802735004427995280e+00,-1.145956127218488607e+00,1.796628052068118375e+00
2.650000000000000133e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.802735004427995280e+00,-1.145956127218488607e+00,1.796628052068118375e+00
2.819999999999999729e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.802377611557313575e+00,-1.145180188719893799e+00,1.799020238616096501e+00
2.989999999999999880e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.802377611557313575e+00,-1.145180188719893799e+00,1.799020238616096501e+00
3.160000000000000031e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.802061735877118487e+00,-1.145165376729615048e+00,1.805448360037043010e+00
3.330000000000000182e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.802061735877118487e+00,-1.145165376729615048e+00,1.805448360037043010e+00
3.499999999999999778e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.802020095213021644e+00,-1.144403982135857589e+00,1.805448360037043010e+00
3.669999999999999929e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.801704163218687871e+00,-1.144389163868486214e+00,1.805448360037043010e+00
3.840000000000000080e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.801704163218687871e+00,-1.144389163868486214e+00,1.805448360037043010e+00
4.010000000000000231e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.801704163218687871e+00,-1.144389163868486214e+00,1.805448360037043010e+00
4.189999999999999836e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.801662455331974222e+00,-1.143627507330665871e+00,1.805448360037043010e+00
4.359999999999999987e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.801662455331974222e+00,-1.143627507330665871e+00,1.805448360037043010e+00
4.530000000000000138e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.800946804706825777e+00,-1.142073752513525609e+00,1.801751831422810479e+00
4.699999999999999734e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.800946804706825777e+00,-1.142073752513525609e+00,1.801751831422810479e+00
4.869999999999999885e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.800630703651685094e+00,-1.142058915400114838e+00,1.801751831422810479e+00
5.040000000000000036e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.800630703651685094e+00,-1.142058915400114838e+00,1.801751831422810479e+00
5.210000000000000187e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.800630703651685094e+00,-1.142058915400114838e+00,1.801751831422810479e+00
5.390000000000000346e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.800630703651685094e+00,-1.142058915400114838e+00,1.801751831422810479e+00
5.560000000000000497e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.800630703651685094e+00,-1.142058915400114838e+00,1.801751831422810479e+00
5.719999999999999529e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.800630703651685094e+00,-1.142058915400114838e+00,1.801751831422810479e+00
5.899999999999999689e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.800630703651685094e+00,-1.142058915400114838e+00,1.801751831422810479e+00
6.069999999999999840e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.800314599666783089e+00,-1.142044077902893306e+00,1.808272406117338305e+00
6.239999999999999991e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.800314599666783089e+00,-1.142044077902893306e+00,1.808272406117338305e+00
6.410000000000000142e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.800314599666783089e+00,-1.142044077902893306e+00,1.808272406117338305e+00
6.590000000000000302e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799998492751993640e+00,-1.142029240022110148e+00,1.802014861497889919e+00
6.760000000000000453e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799998492751993640e+00,-1.142029240022110148e+00,1.802014861497889919e+00
6.929999999999999494e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799998492751993640e+00,-1.142029240022110148e+00,1.802014861497889919e+00
7.099999999999999645e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799998492751993640e+00,-1.142029240022110148e+00,1.802014861497889919e+00
7.269999999999999796e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799998492751993640e+00,-1.142029240022110148e+00,1.802014861497889919e+00
7.439999999999999947e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799998492751993640e+00,-1.142029240022110148e+00,1.802014861497889919e+00
7.610000000000000098e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799618718831328845e+00,-1.146568982704489148e+00,1.793461599849017096e+00
7.780000000000000249e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799618718831328845e+00,-1.146568982704489148e+00,1.793461599849017096e+00
7.950000000000000400e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799618718831328845e+00,-1.146568982704489148e+00,1.793461599849017096e+00
8.129999999999999449e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799618718831328845e+00,-1.146568982704489148e+00,1.793461599849017096e+00
8.299999999999999600e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799618718831328845e+00,-1.146568982704489148e+00,1.793461599849017096e+00
8.469999999999999751e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799618718831328845e+00,-1.146568982704489148e+00,1.793461599849017096e+00
8.649999999999999911e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799387068196358630e+00,-1.148075283774561584e+00,1.791160320322498389e+00
8.820000000000000062e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799387068196358630e+00,-1.148075283774561584e+00,1.791160320322498389e+00
8.990000000000000213e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799744754911256628e+00,-1.148850238962281889e+00,1.791160320322498389e+00
9.160000000000000364e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799744754911256628e+00,-1.148850238962281889e+00,1.791160320322498389e+00
9.330000000000000515e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799429119601106963e+00,-1.148835452925592193e+00,1.791160320322498389e+00
9.509999999999999565e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799429119601106963e+00,-1.148835452925592193e+00,1.791160320322498389e+00
9.679999999999999716e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799429119601106963e+00,-1.148835452925592193e+00,1.791160320322498389e+00
9.849999999999999867e-01,1.500000000000000000e+03,1.500000000000000000e+03,1.799429119601106963e+00,-1.148835452925592193e+00,1.791160320322498389e+00
1.002000000000000002e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.799429119601106963e+00,-1.148835452925592193e+00,1.791160320322498389e+00
1.018999999999999906e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.799429119601106963e+00,-1.148835452925592193e+00,1.791160320322498389e+00
1.036000000000000032e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.799387068196358630e+00,-1.148075283774561584e+00,1.788832001605595634e+00
1.054000000000000048e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.799387068196358630e+00,-1.148075283774561584e+00,1.788832001605595634e+00
1.070999999999999952e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.799387068196358630e+00,-1.148075283774561584e+00,1.788832001605595634e+00
1.090000000000000080e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.799387068196358630e+00,-1.148075283774561584e+00,1.788832001605595634e+00
1.106999999999999984e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.799387068196358630e+00,-1.148075283774561584e+00,1.788832001605595634e+00
1.124000000000000110e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.799387068196358630e+00,-1.148075283774561584e+00,1.788832001605595634e+00
1.141000000000000014e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.799387068196358630e+00,-1.148075283774561584e+00,1.788832001605595634e+00
1.159000000000000030e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.799345002848418806e+00,-1.147314859184946023e+00,1.791061548262553371e+00
1.175999999999999934e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.798987125344244209e+00,-1.146539374971384362e+00,1.791061548262553371e+00
1.193999999999999950e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.798987125344244209e+00,-1.146539374971384362e+00,1.791061548262553371e+00
1.211000000000000076e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.798629124236567289e+00,-1.145763622911636137e+00,1.797419052850862009e+00
1.227999999999999980e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.798629124236567289e+00,-1.145763622911636137e+00,1.797419052850862009e+00
1.245000000000000107e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.798629124236567289e+00,-1.145763622911636137e+00,1.797419052850862009e+00
1.262999999999999901e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.797554378660492391e+00,-1.143434758299461063e+00,1.789696979843989233e+00
1.280000000000000027e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.797554378660492391e+00,-1.143434758299461063e+00,1.789696979843989233e+00
1.296999999999999931e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.797238352261013139e+00,-1.143419928773227845e+00,1.796262324719125392e+00
1.314000000000000057e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.797238352261013139e+00,-1.143419928773227845e+00,1.796262324719125392e+00
1.330999999999999961e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.797238352261013139e+00,-1.143419928773227845e+00,1.796262324719125392e+00
1.348000000000000087e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.796837262432822158e+00,-1.141880840173210565e+00,1.793789309049320879e+00
1.364999999999999991e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.795803398289184560e+00,-1.140310992753403418e+00,1.789863868286134974e+00
1.383000000000000007e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.795803398289184560e+00,-1.140310992753403418e+00,1.789863868286134974e+00
1.399999999999999911e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.795803398289184560e+00,-1.140310992753403418e+00,1.789863868286134974e+00
1.417000000000000037e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.795846124328432269e+00,-1.141073781075204963e+00,1.792313246776737978e+00
1.433999999999999941e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.795487143372799244e+00,-1.140296137723034953e+00,1.796424312075074026e+00
1.451999999999999957e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.795487143372799244e+00,-1.140296137723034953e+00,1.796424312075074026e+00
1.469000000000000083e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.795487143372799244e+00,-1.140296137723034953e+00,1.796424312075074026e+00
1.485000000000000098e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.795529922906077491e+00,-1.141058931949278765e+00,1.798975658740563421e+00
1.502999999999999892e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.795487143372799244e+00,-1.140296137723034953e+00,1.796424312075074026e+00
1.520000000000000018e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.795487143372799244e+00,-1.140296137723034953e+00,1.796424312075074026e+00
1.536999999999999922e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.795487143372799244e+00,-1.140296137723034953e+00,1.796424312075074026e+00
1.554999999999999938e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.795444349630165970e+00,-1.139533086750215141e+00,1.796424312075074026e+00
1.572000000000000064e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.794811723970451744e+00,-1.139503363736596331e+00,1.790128434414349989e+00
1.588999999999999968e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.794581301042991628e+00,-1.141014382294377683e+00,1.796688045665839173e+00
1.606999999999999984e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.794581301042991628e+00,-1.141014382294377683e+00,1.796688045665839173e+00
1.625000000000000000e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.794581301042991628e+00,-1.141014382294377683e+00,1.796688045665839173e+00
1.641999999999999904e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.794265087889553412e+00,-1.140999531651218035e+00,1.796688045665839173e+00
1.659999999999999920e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.794265087889553412e+00,-1.140999531651218035e+00,1.796688045665839173e+00
1.675999999999999934e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.794265087889553412e+00,-1.140999531651218035e+00,1.796688045665839173e+00
1.693000000000000060e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.794265087889553412e+00,-1.140999531651218035e+00,1.796688045665839173e+00
1.709999999999999964e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.794265087889553412e+00,-1.140999531651218035e+00,1.796688045665839173e+00
1.727000000000000091e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.794265087889553412e+00,-1.140999531651218035e+00,1.796688045665839173e+00
1.743999999999999995e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.794265087889553412e+00,-1.140999531651218035e+00,1.796688045665839173e+00
1.760999999999999899e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.792813675022446152e+00,-1.143212275487260232e+00,1.788382364497436372e+00
1.778000000000000025e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.792813675022446152e+00,-1.143212275487260232e+00,1.775655180753880513e+00
1.794999999999999929e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.792813675022446152e+00,-1.143212275487260232e+00,1.775655180753880513e+00
1.812000000000000055e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.792813675022446152e+00,-1.143212275487260232e+00,1.775655180753880513e+00
1.828999999999999959e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.792181531383736148e+00,-1.143182604672321911e+00,1.782162259808104388e+00
1.846999999999999975e+00,1.625000000000000000e+03,1.500000000000000000e+03,1.792224841851008499e+00,-1.143944438004974806e+00,1.786177968890675150e+00
