timestamp,x,y,pwm_prop,pwm_rudder
7.000000000000000146e-03,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
4.100000000000000172e-02,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
7.499999999999999722e-02,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.089999999999999997e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.429999999999999882e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.769999999999999907e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
2.109999999999999931e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
2.449999999999999956e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
2.790000000000000258e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
3.119999999999999996e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
3.459999999999999742e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
3.800000000000000044e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
4.129999999999999782e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
4.470000000000000084e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
4.809999999999999831e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
5.150000000000000133e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
5.490000000000000435e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
5.829999999999999627e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
6.159999999999999920e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
6.500000000000000222e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
6.840000000000000524e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
7.179999999999999716e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
7.520000000000000018e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
7.850000000000000311e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
8.189999999999999503e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
8.529999999999999805e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
8.870000000000000107e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
9.200000000000000400e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
9.539999999999999591e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
9.879999999999999893e-01,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.022999999999999909e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.056000000000000050e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.090000000000000080e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.124000000000000110e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.157999999999999918e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.191999999999999948e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.225000000000000089e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.258999999999999897e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.292000000000000037e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.326000000000000068e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.360000000000000098e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.393999999999999906e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.427999999999999936e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.461000000000000076e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.495000000000000107e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.528999999999999915e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.562999999999999945e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.596000000000000085e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.629999999999999893e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.663000000000000034e+00,-1.081754422981397568e+00,-1.509125617776396755e-01,1.620000000000000000e+03,1.750000000000000000e+03
