timestamp,x,y,pwm_prop,pwm_rudder
2.299999999999999961e-02,-7.192564175216442646e-01,1.552597413478727650e-01,1.620000000000000000e+03,1.750000000000000000e+03
5.700000000000000205e-02,-7.261852539345433621e-01,1.509036261252214850e-01,1.620000000000000000e+03,1.750000000000000000e+03
8.999999999999999667e-02,-7.303606339812418469e-01,1.468261154555851600e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.239999999999999991e-01,-7.303606339812418469e-01,1.468261154555851600e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.580000000000000016e-01,-7.370066772283720979e-01,1.426676960401115635e-01,1.620000000000000000e+03,1.750000000000000000e+03
1.920000000000000040e-01,-7.394653400508945928e-01,1.377108970097906393e-01,1.620000000000000000e+03,1.750000000000000000e+03
2.260000000000000064e-01,-7.394653400508945928e-01,1.377108970097906393e-01,1.620000000000000000e+03,1.750000000000000000e+03
2.590000000000000080e-01,-7.423050369123903591e-01,1.329496628518005152e-01,1.620000000000000000e+03,1.750000000000000000e+03
2.929999999999999827e-01,-7.423050369123903591e-01,1.329496628518005152e-01,1.620000000000000000e+03,1.750000000000000000e+03
3.270000000000000129e-01,-7.418941187288695671e-01,1.278075120638569317e-01,1.620000000000000000e+03,1.750000000000000000e+03
3.609999999999999876e-01,-7.418941187288695671e-01,1.278075120638569317e-01,1.620000000000000000e+03,1.750000000000000000e+03
3.960000000000000187e-01,-7.651361057516516961e-01,1.102159840945152597e-01,1.620000000000000000e+03,1.750000000000000000e+03
4.289999999999999925e-01,-7.651361057516516961e-01,1.102159840945152597e-01,1.620000000000000000e+03,1.750000000000000000e+03
4.630000000000000226e-01,-7.681225942584356536e-01,1.050245200873558271e-01,1.620000000000000000e+03,1.750000000000000000e+03
4.959999999999999964e-01,-7.748520759157869753e-01,1.004377804085905684e-01,1.620000000000000000e+03,1.750000000000000000e+03
5.300000000000000266e-01,-7.748520759157869753e-01,1.004377804085905684e-01,1.620000000000000000e+03,1.750000000000000000e+03
5.639999999999999458e-01,-7.772120318587854015e-01,9.543244521423856208e-02,1.620000000000000000e+03,1.750000000000000000e+03
6.049999999999999822e-01,-7.772120318587854015e-01,9.543244521423856208e-02,1.620000000000000000e+03,1.750000000000000000e+03
6.390000000000000124e-01,-7.797711509451132894e-01,9.055728957062825213e-02,1.620000000000000000e+03,1.750000000000000000e+03
6.730000000000000426e-01,-7.863922219638013189e-01,8.594890728826130866e-02,1.620000000000000000e+03,1.750000000000000000e+03
7.069999999999999618e-01,-7.863922219638013189e-01,8.594890728826130866e-02,1.620000000000000000e+03,1.750000000000000000e+03
7.409999999999999920e-01,-7.993529623561234088e-01,6.601375654064145504e-02,1.620000000000000000e+03,1.750000000000000000e+03
7.740000000000000213e-01,-7.993529623561234088e-01,6.601375654064145504e-02,1.620000000000000000e+03,1.750000000000000000e+03
8.080000000000000515e-01,-8.084156321824886859e-01,6.127674551709531847e-02,1.620000000000000000e+03,1.750000000000000000e+03
8.409999999999999698e-01,-8.101756236049674209e-01,5.637984398701134658e-02,1.620000000000000000e+03,1.750000000000000000e+03
8.750000000000000000e-01,-8.101756236049674209e-01,5.637984398701134658e-02,1.620000000000000000e+03,1.750000000000000000e+03
9.080000000000000293e-01,-8.122040840103519344e-01,5.122232995204286515e-02,1.620000000000000000e+03,1.750000000000000000e+03
9.419999999999999485e-01,-8.122040840103519344e-01,5.122232995204286515e-02,1.620000000000000000e+03,1.750000000000000000e+03
9.759999999999999787e-01,-8.109304367469124530e-01,4.580654548771911222e-02,1.620000000000000000e+03,1.750000000000000000e+03
1.010000000000000009e+00,-8.109304367469124530e-01,4.580654548771911222e-02,1.620000000000000000e+03,1.750000000000000000e+03
1.044000000000000039e+00,-8.204860400253261021e-01,4.123532176039477332e-02,1.620000000000000000e+03,1.750000000000000000e+03
1.076999999999999957e+00,-8.204860400253261021e-01,4.123532176039477332e-02,1.620000000000000000e+03,1.750000000000000000e+03
1.110999999999999988e+00,-8.230512168116443927e-01,3.589233303173335748e-02,1.620000000000000000e+03,1.750000000000000000e+03
1.145000000000000018e+00,-8.230512168116443927e-01,3.589233303173335748e-02,1.620000000000000000e+03,1.750000000000000000e+03
1.177999999999999936e+00,-8.403573897910944224e-01,1.518861775316946057e-02,1.620000000000000000e+03,1.750000000000000000e+03
1.211999999999999966e+00,-8.416901690485910636e-01,9.731352545077254571e-03,1.620000000000000000e+03,1.750000000000000000e+03
1.254000000000000004e+00,-8.416901690485910636e-01,9.731352545077254571e-03,1.620000000000000000e+03,1.750000000000000000e+03
1.286999999999999922e+00,-8.482368879531381189e-01,4.447237030002506274e-03,1.620000000000000000e+03,1.750000000000000000e+03
1.320999999999999952e+00,-8.482368879531381189e-01,4.447237030002506274e-03,1.620000000000000000e+03,1.750000000000000000e+03
1.354999999999999982e+00,-8.495453599058930827e-01,-5.910258008916534659e-04,1.620000000000000000e+03,1.750000000000000000e+03
1.389000000000000012e+00,-8.555212395978102347e-01,-6.310028161331244015e-03,1.620000000000000000e+03,1.750000000000000000e+03
1.421999999999999931e+00,-8.555212395978102347e-01,-6.310028161331244015e-03,1.620000000000000000e+03,1.750000000000000000e+03
1.457000000000000073e+00,-8.673965914194945448e-01,-2.777423765387295254e-02,1.620000000000000000e+03,1.750000000000000000e+03
1.491000000000000103e+00,-8.673965914194945448e-01,-2.777423765387295254e-02,1.620000000000000000e+03,1.750000000000000000e+03
1.524999999999999911e+00,-8.689416455640269765e-01,-3.257165892296960685e-02,1.620000000000000000e+03,1.750000000000000000e+03
1.558000000000000052e+00,-8.725083498033217033e-01,-3.815792133936505431e-02,1.620000000000000000e+03,1.750000000000000000e+03
1.592000000000000082e+00,-8.725083498033217033e-01,-3.815792133936505431e-02,1.620000000000000000e+03,1.750000000000000000e+03
1.627000000000000002e+00,-8.801070122997092238e-01,-4.379457227163172095e-02,1.620000000000000000e+03,1.750000000000000000e+03
1.661000000000000032e+00,-8.801070122997092238e-01,-4.379457227163172095e-02,1.620000000000000000e+03,1.750000000000000000e+03
1.695000000000000062e+00,-8.809861899154465270e-01,-4.898240678752072141e-02,1.620000000000000000e+03,1.750000000000000000e+03
1.729000000000000092e+00,-8.809861899154465270e-01,-4.898240678752072141e-02,1.620000000000000000e+03,1.750000000000000000e+03
1.762000000000000011e+00,-8.815245020630718686e-01,-5.440568322334130708e-02,1.620000000000000000e+03,1.750000000000000000e+03
