timestamp,u_propeller_pwm,u_rudder_pwm,x,y,yaw
0.017,1500,1500,1.85188423609489,-1.15356055352333,1.74797212954881
0.034,1500,1500,1.85188423609489,-1.15356055352333,1.74797212954881
0.051,1500,1500,1.85188423609489,-1.15356055352333,1.74797212954881
0.068,1500,1500,1.85219922880207,-1.1535752550756,1.75451710115508
0.085,1500,1500,1.85219922880207,-1.1535752550756,1.75451710115508
0.102,1500,1500,1.85213296114818,-1.15205815579038,1.74789386092075
0.119,1500,1500,1.85244805719504,-1.15207286869163,1.75443450431647
0.136,1500,1500,1.85244805719504,-1.15207286869163,1.75443450431647
0.153,1500,1500,1.85241609509871,-1.15133996921797,1.75443450431647
0.17,1500,1500,1.85241496008109,-1.15131394295825,1.75443450431647
0.187,1500,1500,1.8520705613598,-1.15054872904203,1.75643721176303
0.204,1500,1500,1.85206664967062,-1.15054003772347,1.75645995856366
0.221,1500,1500,1.85203593468347,-1.14983685124806,1.75645995856366
0.238,1500,1500,1.8520334774845,-1.14978059633003,1.75645995856366
0.255,1500,1500,1.8520334774845,-1.14978059633003,1.75645995856366
0.272,1500,1500,1.85174420717843,-1.14976707967339,1.76278553057954
0.289,1500,1500,1.85171821905199,-1.14976586533311,1.76335382176553
0.306,1500,1500,1.85171821905199,-1.14976586533311,1.76335382176553
0.323,1500,1500,1.8515019966683,-1.14975365752275,1.76335382176553
0.34,1500,1500,1.8511626250454,-1.15034048859126,1.765168573262
0.357,1500,1500,1.85112102521766,-1.15049586115852,1.76564699926094
0.374,1500,1500,1.85112102521766,-1.15049586115852,1.76564699926094
0.391,1500,1500,1.85112102521766,-1.15049586115852,1.76564699926094
0.408,1500,1500,1.85112102521766,-1.15049586115852,1.76564699926094
0.425,1500,1500,1.85112102521766,-1.15049586115852,1.76564699926094
0.442,1500,1500,1.85112102521766,-1.15049586115852,1.76564699926094
0.459,1500,1500,1.85112102521766,-1.15049586115852,1.76564699926094
0.476,1500,1500,1.85113990075939,-1.15092593597735,1.76564699926094
0.493,1500,1500,1.85118082191909,-1.15185831124249,1.76407220741768
0.51,1500,1500,1.85118765562415,-1.15201401456737,1.76344211116578
0.527,1500,1500,1.85118765562415,-1.15201401456737,1.76344211116578
0.544,1500,1500,1.85118765562415,-1.15201401456737,1.76344211116578
0.561,1500,1500,1.85118765562415,-1.15201401456737,1.76344211116578
0.578,1500,1500,1.85118765562415,-1.15201401456737,1.76344211116578
0.595,1500,1500,1.85137556874512,-1.15243121686804,1.75972095483298
0.612,1500,1500,1.85153600592056,-1.15278741742691,1.75654389189911
0.629,1500,1500,1.85153600592056,-1.15278741742691,1.75654389189911
0.646,1500,1500,1.85169742665602,-1.15304670403365,1.75615678350428
0.663,1500,1500,1.85247208703351,-1.15359194357525,1.75212574492304
0.68,1500,1500,1.85282920553046,-1.15360465691946,1.74770285491084
0.697,1500,1500,1.85282920553046,-1.15360465691946,1.74770285491084
0.714,1500,1500,1.85336927563753,-1.15362986074351,1.74891289046694
0.731,1500,1500,1.85470972047889,-1.15347612959443,1.75002009963945
0.748,1500,1500,1.85468636273293,-1.15293447706099,1.74522892036415
0.765,1500,1500,1.85468636273293,-1.15293447706099,1.74522892036415
0.782,1500,1500,1.85468636273293,-1.15293447706099,1.74522892036415
0.799,1500,1500,1.85468636273293,-1.15293447706099,1.74522892036415
0.816,1500,1500,1.85473829939696,-1.15293690119776,1.74522892036415
0.833,1500,1500,1.85531639935114,-1.15296388393492,1.74522892036415
0.85,1500,1500,1.85531639935114,-1.15296388393492,1.74522892036415
0.867,1500,1500,1.85531639935114,-1.15296388393492,1.74522892036415
0.884,1500,1500,1.85531515157615,-1.15293485478861,1.74522892036415
0.901,1500,1500,1.85528379127371,-1.15220526587212,1.74522892036415
0.918,1500,1500,1.85528379127371,-1.15220526587212,1.74522892036415
0.935,1500,1500,1.85528379127371,-1.15220526587212,1.74522892036415
0.952,1500,1500,1.85528379127371,-1.15220526587212,1.74522892036415
0.969,1500,1500,1.85528350043343,-1.1521984995172,1.74524547823967
0.986,1500,1500,1.85525117241807,-1.15144639314353,1.74708594978837
1.003,1500,1500,1.85525117241807,-1.15144639314353,1.74708594978837
1.02,1500,1500,1.85525117241807,-1.15144639314353,1.74708594978837
1.037,1500,1500,1.85525117241807,-1.15144639314353,1.74708594978837
1.054,1500,1500,1.85525117241807,-1.15144639314353,1.74708594978837
1.071,1500,1500,1.85525117241807,-1.15144639314353,1.74708594978837
1.088,1500,1500,1.85525117241807,-1.15144639314353,1.74708594978837
1.105,1500,1500,1.85490683536424,-1.15073351418539,1.75382937595128
1.122,1500,1500,1.85515075889477,-1.14917992066589,1.74905416281141
1.139,1500,1500,1.85515325112893,-1.14916824569559,1.74900537288981
1.156,1500,1500,1.85484878065829,-1.14915401824219,1.75568596783469
1.173,1500,1500,1.85514118657878,-1.14916768193706,1.74927008944028
1.19,1500,1500,1.85515325112893,-1.14916824569559,1.74900537288981
1.207,1500,1500,1.85532930881834,-1.1471889756259,1.7616507275969
1.224,1500,1500,1.85645767343032,-1.14479016260662,1.76433402999341
1.241,1500,1500,1.85653508398581,-1.14467889209385,1.76439792680697
1.258,1500,1500,1.85679728552351,-1.14398757243196,1.75589840048541
1.275,1500,1500,1.85681826164653,-1.14393226685901,1.75521843837968
1.292,1500,1500,1.85681826164653,-1.14393226685901,1.75521843837968
1.309,1500,1500,1.85681826164653,-1.14393226685901,1.75521843837968
1.326,1500,1500,1.85702807495436,-1.14394208574278,1.75992867261766
1.343,1500,1500,1.85767128353237,-1.14397218592336,1.7675837442346
1.36,1500,1500,1.85776515831585,-1.14397657893154,1.7684379954314
1.377,1500,1500,1.8579751004823,-1.14342335422234,1.76415997809657
1.394,1500,1500,1.85804858024056,-1.14322972557411,1.75806029166599
1.411,1500,1500,1.85804858024056,-1.14322972557411,1.75704282876211
1.428,1500,1500,1.85804858024056,-1.14322972557411,1.75704282876211
1.445,1500,1500,1.85802979911493,-1.14278555721995,1.75704282876211
1.462,1500,1500,1.85801636508624,-1.14246784620897,1.75704282876211
1.479,1500,1500,1.85801636508624,-1.14246784620897,1.75704282876211
1.496,1500,1500,1.85801636508624,-1.14246784620897,1.75704282876211
1.513,1500,1500,1.85801636508624,-1.14246784620897,1.75704282876211
1.53,1500,1500,1.85801636508624,-1.14246784620897,1.75704282876211
1.547,1500,1500,1.85809102907381,-1.14247010500454,1.7578197571833
1.564,1500,1500,1.85845095039139,-1.14264607374331,1.75801913611364
1.581,1500,1500,1.85883068975878,-1.14359589027172,1.7546814595557
1.598,1500,1500,1.85902764655934,-1.14403565577798,1.7546814595557
1.615,1500,1500,1.85902764655934,-1.14403565577798,1.7546814595557
1.632,1500,1500,1.85902764655934,-1.14403565577798,1.7546814595557
1.649,1500,1500,1.85905725483331,-1.14403648529129,1.7546814595557
1.666,1500,1500,1.85944381452704,-1.1442286562264,1.75531050991367
1.683,1500,1500,1.85968693377071,-1.14581979714533,1.75810400602763
1.7,1500,1500,1.85943917148102,-1.14633368683591,1.75069891689519
1.717,1675,1500,1.85943917148102,-1.14633368683591,1.75069891689519
1.734,1675,1500,1.85943917148102,-1.14633368683591,1.75069891689519
1.751,1675,1500,1.85943917148102,-1.14633368683591,1.75069891689519
1.768,1675,1500,1.85943653692333,-1.14627096815301,1.75069891689519
1.785,1675,1500,1.85940721201945,-1.14557285501099,1.75069891689519
1.802,1675,1500,1.85940721201945,-1.14557285501099,1.75069891689519
1.819,1675,1500,1.85940721201945,-1.14557285501099,1.75069891689519
1.836,1675,1500,1.85940721201945,-1.14557285501099,1.75069891689519
1.853,1675,1500,1.85940721201945,-1.14557285501099,1.75069891689519
1.87,1675,1500,1.85941194597146,-1.14568555190061,1.75085010737151
1.887,1675,1500,1.85947112037163,-1.14709426302085,1.75273998832542
1.904,1675,1500,1.85947112037163,-1.14709426302085,1.75273998832542
1.921,1675,1500,1.85947112037163,-1.14709426302085,1.75273998832542
1.938,1675,1500,1.85947093133693,-1.14708976286117,1.75272178947179
1.955,1675,1500,1.85943917148102,-1.14633368683591,1.75069891689519
1.972,1675,1500,1.85940721201945,-1.14557285501099,1.75265735990738
1.989,1675,1500,1.85909170380265,-1.14555809869554,1.75265735990738
2.006,1675,1500,1.85909170380265,-1.14555809869554,1.75265735990738
2.023,1675,1500,1.85909170380265,-1.14555809869554,1.75265735990738
2.04,1675,1500,1.85909170380265,-1.14555809869554,1.75265735990738
2.057,1675,1500,1.85909170380265,-1.14555809869554,1.75265735990738
2.074,1675,1500,1.85909170380265,-1.14555809869554,1.75265735990738
2.091,1675,1500,1.8587441160775,-1.1447822425291,1.74803871047427
2.108,1675,1500,1.8587441160775,-1.1447822425291,1.74803871047427
2.125,1675,1500,1.8587441160775,-1.1447822425291,1.76157114697065
2.142,1675,1500,1.8587441160775,-1.1447822425291,1.76157114697065
2.159,1675,1500,1.85871558668537,-1.14406928076014,1.76157114697065
2.176,1675,1500,1.85774246351356,-1.1432204378439,1.75708799212303
