timestamp,x,y,pwm_prop,pwm_rudder
1.000000000000000021e-03,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
3.500000000000000333e-02,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
6.900000000000000577e-02,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
1.029999999999999943e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
1.360000000000000098e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
1.710000000000000131e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
2.049999999999999878e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
2.389999999999999902e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
2.730000000000000204e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
3.069999999999999951e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
3.410000000000000253e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
3.750000000000000000e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
4.089999999999999747e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
4.430000000000000049e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
4.759999999999999787e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
5.110000000000000098e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
5.440000000000000391e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
5.779999999999999583e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
6.119999999999999885e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
6.460000000000000187e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
6.800000000000000488e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
7.129999999999999671e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
7.469999999999999973e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
7.800000000000000266e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
8.139999999999999458e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
8.479999999999999760e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
8.810000000000000053e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
9.150000000000000355e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
9.489999999999999547e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
9.819999999999999840e-01,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
1.016000000000000014e+00,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
1.050000000000000044e+00,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
1.084000000000000075e+00,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
1.118000000000000105e+00,-1.314521368343382624e-01,-5.490239636850295923e-01,1.600000000000000000e+03,1.750000000000000000e+03
