timestamp,u_propeller_pwm,u_rudder_pwm,x,y,yaw
1.700000000000000122e-02,1.650000000000000000e+03,1.500000000000000000e+03,1.563668689755410179e+00,-1.290610953275663331e+00,1.929983935476107915e+00
3.400000000000000244e-02,1.650000000000000000e+03,1.500000000000000000e+03,1.563668689755410179e+00,-1.290610953275663331e+00,1.929983935476107915e+00
5.099999999999999672e-02,1.650000000000000000e+03,1.500000000000000000e+03,1.563668689755410179e+00,-1.290610953275663331e+00,1.929983935476107915e+00
6.800000000000000488e-02,1.650000000000000000e+03,1.500000000000000000e+03,1.563668689755410179e+00,-1.290610953275663331e+00,1.929983935476107915e+00
8.500000000000000611e-02,1.650000000000000000e+03,1.500000000000000000e+03,1.560676852538253723e+00,-1.291186216934292474e+00,1.924252164896925521e+00
1.019999999999999934e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.552690804747877795e+00,-1.290826318178585286e+00,1.919472203874368788e+00
1.189999999999999947e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.552690804747877795e+00,-1.290826318178585286e+00,1.919472203874368788e+00
1.360000000000000098e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.549925969555869365e+00,-1.290701720163974553e+00,1.913688039902282423e+00
1.529999999999999971e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.549925969555869365e+00,-1.290701720163974553e+00,1.913688039902282423e+00
1.700000000000000122e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.547468151063934094e+00,-1.290590959182467579e+00,1.914179978441937102e+00
1.869999999999999996e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.545174665755487009e+00,-1.291907461420309655e+00,1.917545428526354012e+00
2.039999999999999869e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.545174665755487009e+00,-1.291907461420309655e+00,1.917545428526354012e+00
2.210000000000000020e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.534367138514660001e+00,-1.293549033538899273e+00,1.917014844787557237e+00
2.379999999999999893e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.534367138514660001e+00,-1.293549033538899273e+00,1.917014844787557237e+00
2.560000000000000053e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.534367138514660001e+00,-1.293549033538899273e+00,1.917014844787557237e+00
2.730000000000000204e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.531910191139362443e+00,-1.293438442552459655e+00,1.917505561961302396e+00
2.899999999999999800e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.531910191139362443e+00,-1.293438442552459655e+00,1.917505561961302396e+00
3.079999999999999960e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.531910191139362443e+00,-1.293438442552459655e+00,1.917505561961302396e+00
3.250000000000000111e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.531910191139362443e+00,-1.293438442552459655e+00,1.917505561961302396e+00
3.420000000000000262e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.524009558737498882e+00,-1.293791942260166472e+00,1.915678436507475046e+00
3.589999999999999858e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.521245096782456896e+00,-1.293667551519535497e+00,1.909975758756307762e+00
3.770000000000000018e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.521245096782456896e+00,-1.293667551519535497e+00,1.909975758756307762e+00
3.940000000000000169e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.504961010197390259e+00,-1.292934936498120635e+00,1.906967961352759255e+00
4.099999999999999756e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.504961010197390259e+00,-1.292934936498120635e+00,1.906967961352759255e+00
4.279999999999999916e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.502195029331202303e+00,-1.292810517735765607e+00,1.901222599333061147e+00
4.450000000000000067e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.502195029331202303e+00,-1.292810517735765607e+00,1.901222599333061147e+00
4.620000000000000218e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.494727567840547167e+00,-1.291765275788913314e+00,1.899674960810076252e+00
4.799999999999999822e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.494727567840547167e+00,-1.291765275788913314e+00,1.899674960810076252e+00
4.979999999999999982e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.491345357118039061e+00,-1.291613141390876685e+00,1.894004080426715975e+00
5.170000000000000151e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.488885362013560254e+00,-1.291502496940237776e+00,1.894502901679696594e+00
5.340000000000000302e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.488885362013560254e+00,-1.291502496940237776e+00,1.894502901679696594e+00
5.510000000000000453e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.480674359867732770e+00,-1.291842751703685011e+00,1.899183699106218759e+00
5.689999999999999503e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.480674359867732770e+00,-1.291842751703685011e+00,1.899183699106218759e+00
5.859999999999999654e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.477598899170200708e+00,-1.291704495874363090e+00,1.899680693069210502e+00
6.039999999999999813e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.471848971512822679e+00,-1.292155413026786270e+00,1.900922386110762696e+00
6.209999999999999964e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.471848971512822679e+00,-1.292155413026786270e+00,1.900922386110762696e+00
6.390000000000000124e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.471848971512822679e+00,-1.292155413026786270e+00,1.900922386110762696e+00
6.560000000000000275e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.460467412473613891e+00,-1.291644079905094333e+00,1.896889264253969420e+00
6.740000000000000435e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.460467412473613891e+00,-1.291644079905094333e+00,1.896889264253969420e+00
6.909999999999999476e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.457487214055868563e+00,-1.292219499247468040e+00,1.891093072207667980e+00
7.079999999999999627e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.457487214055868563e+00,-1.292219499247468040e+00,1.891093072207667980e+00
7.249999999999999778e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.454621406561019903e+00,-1.291381519749382534e+00,1.898133267045554184e+00
7.419999999999999929e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.454621406561019903e+00,-1.291381519749382534e+00,1.898133267045554184e+00
7.590000000000000080e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.454621406561019903e+00,-1.291381519749382534e+00,1.898133267045554184e+00
7.770000000000000240e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.451236437214175723e+00,-1.291229518155432743e+00,1.892342067016850038e+00
7.940000000000000391e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.451236437214175723e+00,-1.291229518155432743e+00,1.892342067016850038e+00
8.110000000000000542e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.442409883859720132e+00,-1.291542678809262767e+00,1.890496941289914856e+00
8.279999999999999583e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.439639885878591485e+00,-1.291418379613962664e+00,1.890996832025340968e+00
8.469999999999999751e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.439639885878591485e+00,-1.291418379613962664e+00,1.890996832025340968e+00
8.639999999999999902e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.436254041910897783e+00,-1.291266465889219450e+00,1.891746330504536999e+00
8.810000000000000053e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.436254041910897783e+00,-1.291266465889219450e+00,1.891746330504536999e+00
8.980000000000000204e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.415419704376060128e+00,-1.291041666189265413e+00,1.882866083806153501e+00
9.160000000000000364e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.412648078670012186e+00,-1.290917482815526096e+00,1.883368469957406921e+00
9.330000000000000515e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.412648078670012186e+00,-1.290917482815526096e+00,1.883368469957406921e+00
9.509999999999999565e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.406488154522755218e+00,-1.290641553148623721e+00,1.884623653463858961e+00
9.679999999999999716e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.406488154522755218e+00,-1.290641553148623721e+00,1.884623653463858961e+00
9.849999999999999867e-01,1.650000000000000000e+03,1.500000000000000000e+03,1.403715849218391210e+00,-1.290517400686428839e+00,1.878652731342277171e+00
1.002000000000000002e+00,1.650000000000000000e+03,1.500000000000000000e+03,1.400635263438361200e+00,-1.290379465719233565e+00,1.885877716613823862e+00
1.018999999999999906e+00,1.650000000000000000e+03,1.500000000000000000e+03,1.400635263438361200e+00,-1.290379465719233565e+00,1.885877716613823862e+00
1.036999999999999922e+00,1.650000000000000000e+03,1.500000000000000000e+03,1.391499263721683866e+00,-1.290679986408249658e+00,1.881169713474965866e+00
1.054000000000000048e+00,1.650000000000000000e+03,1.500000000000000000e+03,1.391499263721683866e+00,-1.290679986408249658e+00,1.881169713474965866e+00
1.070000000000000062e+00,1.650000000000000000e+03,1.500000000000000000e+03,1.388418149409874180e+00,-1.290542158746335932e+00,1.875181716512254404e+00
1.086999999999999966e+00,1.650000000000000000e+03,1.500000000000000000e+03,1.388418149409874180e+00,-1.290542158746335932e+00,1.875181716512254404e+00
1.106000000000000094e+00,1.650000000000000000e+03,1.500000000000000000e+03,1.388418149409874180e+00,-1.290542158746335932e+00,1.875181716512254404e+00
1.124000000000000110e+00,1.650000000000000000e+03,1.500000000000000000e+03,1.385953072763945304e+00,-1.290431907708454506e+00,1.875686558604455101e+00
1.141000000000000014e+00,1.650000000000000000e+03,1.500000000000000000e+03,1.373119035802027321e+00,-1.290567576995147459e+00,1.871699167957786569e+00
1.157999999999999918e+00,1.650000000000000000e+03,1.500000000000000000e+03,1.373119035802027321e+00,-1.290567576995147459e+00,1.871699167957786569e+00
