timestamp,x,y,pwm_prop,pwm_rudder
1.799999999999999864e-02,5.476662765708658620e-01,5.620130121592095129e-01,1.600000000000000000e+03,1.800000000000000000e+03
5.199999999999999761e-02,5.476662765708658620e-01,5.620130121592095129e-01,1.600000000000000000e+03,1.800000000000000000e+03
8.599999999999999312e-02,5.476662765708658620e-01,5.620130121592095129e-01,1.600000000000000000e+03,1.800000000000000000e+03
1.189999999999999947e-01,5.476662765708658620e-01,5.620130121592095129e-01,1.600000000000000000e+03,1.800000000000000000e+03
1.529999999999999971e-01,5.476662765708658620e-01,5.620130121592095129e-01,1.600000000000000000e+03,1.800000000000000000e+03
1.859999999999999987e-01,5.476662765708658620e-01,5.620130121592095129e-01,1.600000000000000000e+03,1.800000000000000000e+03
2.200000000000000011e-01,5.476662765708658620e-01,5.620130121592095129e-01,1.600000000000000000e+03,1.800000000000000000e+03
2.540000000000000036e-01,5.476662765708658620e-01,5.620130121592095129e-01,1.600000000000000000e+03,1.800000000000000000e+03
2.869999999999999774e-01,5.476662765708658620e-01,5.620130121592095129e-01,1.600000000000000000e+03,1.800000000000000000e+03
3.210000000000000075e-01,-2.612606500769544260e-01,5.239658978054244631e-01,1.600000000000000000e+03,1.800000000000000000e+03
3.549999999999999822e-01,-2.612606500769544260e-01,5.239658978054244631e-01,1.600000000000000000e+03,1.800000000000000000e+03
3.890000000000000124e-01,-2.612606500769544260e-01,5.239658978054244631e-01,1.600000000000000000e+03,1.800000000000000000e+03
4.219999999999999862e-01,-2.686772256200012921e-01,5.229203959844016536e-01,1.600000000000000000e+03,1.800000000000000000e+03
4.560000000000000164e-01,-2.686772256200012921e-01,5.229203959844016536e-01,1.600000000000000000e+03,1.800000000000000000e+03
4.899999999999999911e-01,-2.686772256200012921e-01,5.229203959844016536e-01,1.600000000000000000e+03,1.800000000000000000e+03
5.240000000000000213e-01,-2.744710718960662321e-01,5.198103029998615288e-01,1.600000000000000000e+03,1.800000000000000000e+03
